PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,H1,H1 length,No. of H1,Is indexable page
38,https://www.pravdagency.eu/blog,Блог - Pravda Agency | Бизнес инженерство и растеж,text/html; charset=utf-8,false,200,0,0,,,0,true
