PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks to 4xx,Internal outlinks codes (4xx),No. of internal outlinks to 4xx,External outlinks to 4xx,External outlinks codes (4xx),No. of external outlinks to 4xx
38,https://www.pravdagency.eu/about,За нас - Pravda Agency | Бизнес инженери за растеж,text/html; charset=utf-8,false,200,0,0,https://www.pravdagency.eu/blog/biznes-inzheneri-vs-marketing-ekip-alternativa,404,1,,,0
