PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,No. of inlinks dofollow,No. of inlinks nofollow,No. of href inlinks
21,https://www.pravdast.agency/campaigns/glovo,"Glovo Кампания - Pravda ST | 23 ресторанта спестиха 1,800 лв",text/html; charset=utf-8,false,200,0,0,1,0,1
